libraryId	experimentId	platform	SRSId	anatId	anatName	cellTypeId	cellTypeName	stageId	stageName	url_GSM	infoOrgan	infoCellType_abInitio	infoCellType_inferred	clusterId	clusterName	infoStage	anatAnnotationStatus	cellTypeAnnotationStatus	stageAnnotationStatus	sex	strain	genotype	speciesId	RNAseqTags	protocol	protocolType	lib_name	sampleTitle	comment	condition	annotatorId	lastModificationDate
SRX22232213	SRP467631	Illumina NovaSeq 6000	SRS19286836	UBERON:0001896	medulla oblongata			MmusDv:0000155	9-week-old stage		MY - MYsat-Mymot: Medulla -Medulla, behavioral state related - Medulla, motor related					64 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210422_01_B02	SAMN37927074		Light	SAC	2025-01-10
SRX22232212	SRP467631	Illumina NovaSeq 6000	SRS19286835	UBERON:0007628	lateral septal complex			MmusDv:0000155	9-week-old stage		STR - LSX: Striatum - Lateral septal complex					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210325_01_A08	SAMN37927063		Dark	SAC	2025-01-10
SRX22232211	SRP467631	Illumina NovaSeq 6000	SRS19286834	UBERON:0002728	entorhinal cortex			MmusDv:0000155	9-week-old stage		ENT: Entorhinal area					69 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201029_01_B11	SAMN37926952		Light	SAC	2025-01-10
SRX22232210	SRP467631	Illumina NovaSeq 6000	SRS19286833	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-MYmot ant: Medulla -Medulla, behavioral state related - Medulla, motor related - anterior					61 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210305_01_E02	SAMN37927058		Dark	SAC	2025-01-10
SRX22232209	SRP467631	Illumina NovaSeq 6000	SRS19286832	UBERON:0001896	medulla oblongata			MmusDv:0000155	9-week-old stage		MY - MYsat-Mymot: Medulla -Medulla, behavioral state related - Medulla, motor related					63 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210422_01_D02	SAMN37927073		Light	SAC	2025-01-10
SRX22232208	SRP467631	Illumina NovaSeq 6000	SRS19286831	UBERON:0005382	dorsal striatum			MmusDv:0000154	8-week-old stage		STR - STRd: Striatum - Striatum dorsal region					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200924_01_C05	SAMN37926932		Dark	SAC	2025-01-10
SRX22232207	SRP467631	Illumina NovaSeq 6000	SRS19286748	UBERON:0001870	frontal cortex			MmusDv:0000154	8-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201015_01_C03	SAMN37926936		Dark	SAC	2025-01-10
SRX22232206	SRP467631	Illumina NovaSeq 6000	SRS19286830	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000155	9-week-old stage		TH: Thalamus					67 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201210_01_A04	SAMN37927005		Light	SAC	2025-01-10
SRX22232205	SRP467631	Illumina NovaSeq 6000	SRS19286823	UBERON:0002728	entorhinal cortex			MmusDv:0000155	9-week-old stage		ENT: Entorhinal area					69 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201022_01_C07	SAMN37926950		Dark	SAC	2025-01-10
SRX22232204	SRP467631	Illumina NovaSeq 6000	SRS19286714	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - VTA-SN: Midbrain - Ventral tegmental area-Substantia nigra					61 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_A06	SAMN37926971		Light	SAC	2025-01-10
SRX22232203	SRP467631	Illumina NovaSeq 6000	SRS19286829	UBERON:0000988	pons			MmusDv:0000154	8-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_B06	SAMN37926975		Dark	SAC	2025-01-10
SRX22232202	SRP467631	Illumina NovaSeq 6000	SRS19286418	UBERON:0004035	cortical subplate			MmusDv:0000155	9-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200730_01_B02	SAMN37926644		Light	SAC	2025-01-10
SRX22232201	SRP467631	Illumina NovaSeq 6000	SRS19286369	UBERON:8440030	striatum-like amygdalar nuclei			MmusDv:0000155	9-week-old stage		STR - sAMY: Striatum - Striatum-like amygdalar nuclei					66 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200813_01_E10	SAMN37926647		Dark	SAC	2025-01-10
SRX22232200	SRP467631	Illumina NovaSeq 6000	SRS19286754	UBERON:0001954	Ammon's horn			MmusDv:0000154	8-week-old stage		HIP - CA: Hippocampal region - Ammon's horn					59 days	perfect match		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201106_01_F03	SAMN37926965		Dark	SAC	2025-01-10
SRX22232199	SRP467631	Illumina NovaSeq 6000	SRS19286828	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000154	8-week-old stage		TH: Thalamus					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201210_01_G03	SAMN37927029		Dark	SAC	2025-01-10
SRX22232198	SRP467631	Illumina NovaSeq 6000	SRS19286827	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-MYmot ant: Medulla -Medulla, behavioral state related - Medulla, motor related - anterior					60 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210114_01_B02	SAMN37927039		Light	SAC	2025-01-10
SRX22232197	SRP467631	Illumina NovaSeq 6000	SRS19286826	UBERON:0005403	ventral striatum			MmusDv:0000155	9-week-old stage		STR - STRv: Striatum - Striatum ventral region					66 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200903_01_G11	SAMN37926928		Dark	SAC	2025-01-10
SRX22232196	SRP467631	Illumina NovaSeq 6000	SRS19286824	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Pmot-Psat ant: Pons - Pons, motor related - Pons, behavioral state related anterior					66 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201113_01_E07	SAMN37926967		Dark	SAC	2025-01-10
SRX22232195	SRP467631	Illumina NovaSeq 6000	SRS19286825	UBERON:0001898	hypothalamus			MmusDv:0000154	8-week-old stage		HY - MEZ-PVZ-PVR: Hypothalamus - Hypothalamic medial zone - Periventricular zone - Periventricular region					58 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201029_01_G10	SAMN37926955		Light	SAC	2025-01-10
SRX22232194	SRP467631	Illumina NovaSeq 6000	SRS19286823	UBERON:0002728	entorhinal cortex			MmusDv:0000155	9-week-old stage		ENT: Entorhinal area					69 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201022_01_F07	SAMN37926950		Dark	SAC	2025-01-10
SRX22232193	SRP467631	Illumina NovaSeq 6000	SRS19286735	UBERON:0001943	midbrain tegmentum			MmusDv:0000154	8-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_B05	SAMN37926974		Dark	SAC	2025-01-10
SRX22232192	SRP467631	Illumina NovaSeq 6000	SRS19286822	UBERON:0009835	anterior cingulate cortex			MmusDv:0000155	9-week-old stage		ACA: Anterior cingulate area					63 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201016_01_D04	SAMN37926944		Dark	SAC	2025-01-10
SRX22232191	SRP467631	Illumina NovaSeq 6000	SRS19286821	UBERON:0002273	lateral zone of hypothalamus			MmusDv:0000155	9-week-old stage		HY LZ: Hypothalamus - Hypothalamic lateral zone					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210325_01_H07	SAMN37927062		Dark	SAC	2025-01-10
SRX22232190	SRP467631	Illumina NovaSeq 6000	SRS19286819	UBERON:0005403	ventral striatum			MmusDv:0000155	9-week-old stage		STR - STRv: Striatum - Striatum ventral region					63 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201016_01_F04	SAMN37926947		Light	SAC	2025-01-10
SRX22232189	SRP467631	Illumina NovaSeq 6000	SRS19286820	UBERON:0007628	lateral septal complex			MmusDv:0000154	8-week-old stage		STR - LSX: Striatum - Lateral septal complex					59 days	perfect match		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201203_01_B12	SAMN37927003		Light	SAC	2025-01-10
SRX22232188	SRP467631	Illumina NovaSeq 6000	SRS19286818	UBERON:0001891	midbrain			MmusDv:0000155	9-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region					66 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201217_01_C07	SAMN37927022		Light	SAC	2025-01-10
SRX22232187	SRP467631	Illumina NovaSeq 6000	SRS19286817	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Pmot-Psat ant: Pons - Pons, motor related - Pons, behavioral state related anterior					69 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201113_01_A07	SAMN37926957		Light	SAC	2025-01-10
SRX22232186	SRP467631	Illumina NovaSeq 6000	SRS19286815	UBERON:0001954	Ammon's horn			MmusDv:0000154	8-week-old stage		HIP - CA: Hippocampal region - Ammon's horn					61 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_G04	SAMN37926978		Dark	SAC	2025-01-10
SRX22232185	SRP467631	Illumina NovaSeq 6000	SRS19286418	UBERON:0004035	cortical subplate			MmusDv:0000155	9-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					68 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200730_01_G02	SAMN37926644		Light	SAC	2025-01-10
SRX22232184	SRP467631	Illumina NovaSeq 6000	SRS19286740	UBERON:0001891	midbrain			MmusDv:0000154	8-week-old stage		MB - VTA-SN: Midbrain - Ventral tegmental area-Substantia nigra					59 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201106_01_C04	SAMN37926964		Light	SAC	2025-01-10
SRX22232183	SRP467631	Illumina NovaSeq 6000	SRS19286816	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		AUD-TEa-PERI-ECT: Auditory areas, Temporal association areas, Perirhinal area, Ectorhinal area					57 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210226_01_G11	SAMN37927052		Light	SAC	2025-01-10
SRX22232182	SRP467631	Illumina NovaSeq 6000	SRS19286814	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - AON-TT-DP-PIR-COA-NLOT-PAA-TR: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area - Piriform area - Cortical amygdalar area - Nucleus of the lateral olfactory tract - Piriform-amygdalar area - Postpiriform transition area					60 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210114_01_C01	SAMN37927038		Light	SAC	2025-01-10
SRX22232181	SRP467631	Illumina NovaSeq 6000	SRS19286806	UBERON:0013531	retrosplenial region			MmusDv:0000155	9-week-old stage		RSP: Retrosplenial area					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201022_01_F06	SAMN37926949		Light	SAC	2025-01-10
SRX22232180	SRP467631	Illumina NovaSeq 6000	SRS19286813	UBERON:0005401	cerebral hemisphere gray matter			MmusDv:0000154	8-week-old stage		OLF - AON-TT-DP-PIR-COA-NLOT-PAA-TR: Olfactory areas - Anterior olfactory nucleus - Taenia tecta - Dorsal peduncular area - Piriform area - Cortical amygdalar area - Nucleus of the lateral olfactory tract - Piriform-amygdalar area - Postpiriform transition area					57 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210121_01_F02	SAMN37927042		Dark	SAC	2025-01-10
SRX22232179	SRP467631	Illumina NovaSeq 6000	SRS19286792	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201106_01_D03	SAMN37926958		Light	SAC	2025-01-10
SRX22232178	SRP467631	Illumina NovaSeq 6000	SRS19286761	UBERON:0000988	pons			MmusDv:0000152	7-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					54 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201119_01_A08	SAMN37926991		Light	SAC	2025-01-10
SRX22232177	SRP467631	Illumina NovaSeq 6000	SRS19286812	UBERON:0000988	pons			MmusDv:0000152	7-week-old stage		PONS - Pmot-Psat ant: Pons - Pons, motor related - Pons, behavioral state related anterior					55 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201119_01_A09	SAMN37926984		Light	SAC	2025-01-10
SRX22232176	SRP467631	Illumina NovaSeq 6000	SRS19286811	UBERON:0000988	pons			MmusDv:0000155	9-week-old stage		PONS - Psen: Pons - Pons, sensory related					65 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210311_01_G03	SAMN37927061		Light	SAC	2025-01-10
SRX22232175	SRP467631	Illumina NovaSeq 6000	SRS19286810	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		MOs-FRP: Secondary motor area - Frontal pole, cerebral cortex					59 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201203_01_H10	SAMN37926998		Dark	SAC	2025-01-10
SRX22232174	SRP467631	Illumina NovaSeq 6000	SRS19286797	UBERON:0000988	pons			MmusDv:0000152	7-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					55 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201119_01_G08	SAMN37926989		Dark	SAC	2025-01-10
SRX22232173	SRP467631	Illumina NovaSeq 6000	SRS19286809	UBERON:0001891	midbrain			MmusDv:0000155	9-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region					67 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201210_01_F04	SAMN37927009		Dark	SAC	2025-01-10
SRX22232172	SRP467631	Illumina NovaSeq 6000	SRS19286808	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-MYmot ant: Medulla -Medulla, behavioral state related - Medulla, motor related - anterior					58 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210121_01_B03	SAMN37927045		Dark	SAC	2025-01-10
SRX22232171	SRP467631	Illumina NovaSeq 6000	SRS19286807	UBERON:0002037	cerebellum			MmusDv:0000154	8-week-old stage		CB - VERM-CBN: Cerebellum - Vermal regions - Cerebellar nuclei					58 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201217_01_H07	SAMN37927034		Dark	SAC	2025-01-10
SRX22232170	SRP467631	Illumina NovaSeq 6000	SRS19286806	UBERON:0013531	retrosplenial region			MmusDv:0000155	9-week-old stage		RSP: Retrosplenial area					69 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201022_01_E06	SAMN37926949		Light	SAC	2025-01-10
SRX22232169	SRP467631	Illumina NovaSeq 6000	SRS19286805	UBERON:0001891	midbrain			MmusDv:0000155	9-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT-SC-IC: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region - Superior colliculus - Inferior colliculus 					65 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210311_01_H03	SAMN37927060		Light	SAC	2025-01-10
SRX22232168	SRP467631	Illumina NovaSeq 6000	SRS19286804	UBERON:0002273	lateral zone of hypothalamus			MmusDv:0000154	8-week-old stage		HY LZ: Hypothalamus - Hypothalamic lateral zone					58 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201210_01_E04	SAMN37927028		Dark	SAC	2025-01-10
SRX22232167	SRP467631	Illumina NovaSeq 6000	SRS19286803	UBERON:0000956	cerebral cortex			MmusDv:0000154	8-week-old stage		AUD-TEa-PERI-ECT: Auditory areas, Temporal association areas, Perirhinal area, Ectorhinal area					59 days	other		missing child term	M	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210204_01_D05	SAMN37927051		Dark	SAC	2025-01-10
SRX22232166	SRP467631	Illumina NovaSeq 6000	SRS19286801	UBERON:0013531	retrosplenial region			MmusDv:0000155	9-week-old stage		RSP: Retrosplenial area					69 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201023_01_G09	SAMN37926951		Dark	SAC	2025-01-10
SRX22232165	SRP467631	Illumina NovaSeq 6000	SRS19286802	UBERON:0004720	cerebellar vermis			MmusDv:0000155	9-week-old stage		CB - VERM: Cerebellum - Vermal regions					66 days	perfect match		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210107_02_F10	SAMN37927032		Dark	SAC	2025-01-10
SRX22232164	SRP467631	Illumina NovaSeq 6000	SRS19286800	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000155	9-week-old stage		TH: Thalamus					64 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210325_01_G07	SAMN37927066		Dark	SAC	2025-01-10
SRX22232163	SRP467631	Illumina NovaSeq 6000	SRS19286798	UBERON:0000988	pons			MmusDv:0000154	8-week-old stage		PONS - Psen: Pons - Pons, sensory related					57 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210226_01_C12	SAMN37927053		Light	SAC	2025-01-10
SRX22232162	SRP467631	Illumina NovaSeq 6000	SRS19286797	UBERON:0000988	pons			MmusDv:0000152	7-week-old stage		PONS - Pmot-Psat post: Pons - Pons, motor related - Pons, behavioral state related anterior					55 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201120_01_E09	SAMN37926989		Dark	SAC	2025-01-10
SRX22232161	SRP467631	Illumina NovaSeq 6000	SRS19286799	UBERON:0001896	medulla oblongata			MmusDv:0000154	8-week-old stage		MY - MYsat-MYmot post: Medulla -Medulla, behavioral state related - Medulla, motor related - posterior					61 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210305_01_D02	SAMN37927059		Dark	SAC	2025-01-10
SRX22232160	SRP467631	Illumina NovaSeq 6000	SRS19286796	UBERON:0002037	cerebellum			MmusDv:0000155	9-week-old stage		CB - VERM-CBN: Cerebellum - Vermal regions - Cerebellar nuclei					67 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201217_01_F07	SAMN37927021		Light	SAC	2025-01-10
SRX22232159	SRP467631	Illumina NovaSeq 6000	SRS19286794	UBERON:0001891	midbrain			MmusDv:0000152	7-week-old stage		MB - MRN-CUN-RN-RR-PPN-PRT-SC-IC: Midbrain - Midbrain reticular nucleus - Cuneiform nucleus - Red nucleus - Midbrain reticular nucleus, retrorubral area - Pedunculopontine nucleus - Pretectal region - Superior colliculus - Inferior colliculus 					55 days	other		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210430_01_B05	SAMN37927079		Dark	SAC	2025-01-10
SRX22232158	SRP467631	Illumina NovaSeq 6000	SRS19286795	UBERON:0001897	dorsal plus ventral thalamus			MmusDv:0000155	9-week-old stage		TH: Thalamus					67 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_210325_01_F07	SAMN37927065		Light	SAC	2025-01-10
SRX22232157	SRP467631	Illumina NovaSeq 6000	SRS19286793	UBERON:0002421	hippocampal formation			MmusDv:0000152	7-week-old stage		PAR-POST-PRE-SUB-ProS: Parasubiculum - Postsubiculum - Presubiculum - Subiculum - Prosubiculum					53 days	other		missing child term	F	C57BL/6J	Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201029_01_A10	SAMN37926961		Light	SAC	2025-01-10
SRX22232156	SRP467631	Illumina NovaSeq 6000	SRS19286767	UBERON:0001870	frontal cortex			MmusDv:0000154	8-week-old stage		PL-ILA-ORB: Prelimbic area - Infralimbic area - Orbital area					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201015_01_E03	SAMN37926941		Light	SAC	2025-01-10
SRX22232155	SRP467631	Illumina NovaSeq 6000	SRS19286792	UBERON:0006514	pallidum			MmusDv:0000154	8-week-old stage		CNU - PAL: Cerebral nuclei - Pallidum					59 days	perfect match		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201106_01_D04	SAMN37926958		Light	SAC	2025-01-10
SRX22232154	SRP467631	Illumina NovaSeq 6000	SRS19286791	UBERON:0004035	cortical subplate			MmusDv:0000155	9-week-old stage		CTXsp - CLA-EP-LA-BLA-BMA-PA: Cortical subplate - Claustrum - Endopiriform nucleus - Lateral amygdalar nucleus - Basolateral amygdalar nucleus - Basomedial amygdalar nucleus - Posterior amygdalar nucleus this just refers to the entire Cortical subplate so Cortical subplate should be the annotation					65 days	perfect match		missing child term	F	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_200813_01_D10	SAMN37926922		Dark	SAC	2025-01-10
SRX22232153	SRP467631	Illumina NovaSeq 6000	SRS19286774	UBERON:0001943	midbrain tegmentum			MmusDv:0000154	8-week-old stage		MB - PAG-Ramb: Midbrain - Periaqueductal gray - Midbrain raphe nuclei					62 days	other		missing child term	M	C57BL/6J	Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt	10090	scRNA-seq	10X Genomics V3	3'end	L8TX_201112_01_H04	SAMN37926968		Light	SAC	2025-01-10
